id,id_equipo,id_tanque,fecha,hora,volumen,temperatura,codigo,baja,vbat1,vbat2,fuel_level_dmm,water_level_dmm,water_volume_lts,tank_site_id
14710,452,1044,2018-08-09,11:20:12,0003910.240,9.6,N1,0,061,295,00004002,00000000,0000.000,1
14711,452,1044,2018-08-09,11:50:36,0003908.820,10.1,N1,0,061,295,00004001,00000000,0000.000,1
14712,452,1044,2018-08-09,12:34:45,0003829.400,11.4,V1,0,061,295,00003945,00000000,0000.000,1
14713,452,1044,2018-08-09,12:35:44,0003745.000,11.5,V1,0,061,295,00003885,00000000,0000.000,1
14714,452,1044,2018-08-09,12:36:43,0003705.800,11.5,V1,0,061,295,00003857,00000000,0000.000,1
14715,452,1044,2018-08-09,12:37:42,0003621.448,11.5,V1,0,061,295,00003796,00000000,0000.000,1
14716,452,1044,2018-08-09,12:38:41,0003543.970,11.6,V1,0,061,295,00003740,00000000,0000.000,1
14717,452,1044,2018-08-09,12:41:37,0003517.921,11.7,N1,0,061,295,00003721,00000000,0000.000,1
14718,452,1044,2018-08-09,12:41:38,0003517.921,11.7,V1,0,061,295,00003721,00000000,0000.000,1
14719,452,1044,2018-08-09,12:43:35,0003517.921,11.8,V1,0,061,295,00003721,00000000,0000.000,1
14720,452,1044,2018-08-09,12:44:34,0003516.550,11.8,V1,0,061,295,00003720,00000000,0000.000,1
14721,452,1044,2018-08-09,12:45:33,0003516.550,11.8,V1,0,061,295,00003720,00000000,0000.000,1
14722,452,1044,2018-08-09,12:51:26,0003516.550,12.1,N1,0,061,295,00003720,00000000,0000.000,1
14723,452,1044,2018-08-09,13:01:15,0003516.550,12.4,N1,0,061,295,00003720,00000000,0000.000,1
14724,452,1044,2018-08-09,13:11:03,0003515.179,12.6,N1,0,061,295,00003719,00000000,0000.000,1
14725,452,1044,2018-08-09,13:21:51,0003515.179,12.9,N1,0,061,295,00003719,00000000,0000.000,1
14726,452,1044,2018-08-09,13:31:40,0003515.179,13.2,N1,0,061,295,00003719,00000000,0000.000,1
14727,452,1044,2018-08-09,13:42:27,0003515.179,13.4,N1,0,061,295,00003719,00000000,0000.000,1
10286,430,964,2018-08-09,14:02:27,0035671.764,12.8,N1,0,060,291,00017723,00000000,0000.000,1
458414,248,426,2018-08-09,13:17:45,0010101.320,14.7,V1,0,065,321,00010318,00000000,00000000,5
458415,248,422,2018-08-09,13:18:46,0006330.640,13.2,V1,0,025,285,00008782,00000000,00000000,1
458416,248,426,2018-08-09,13:20:41,0010078.140,14.7,V1,0,065,321,00010299,00000000,00000000,5
458417,248,429,2018-08-09,13:21:24,0005942.575,15.5,V1,0,066,293,00008574,00000000,00000000,8
458418,248,426,2018-08-09,13:21:39,0010025.320,14.7,V1,0,065,321,00010256,00000000,00000000,5
458419,248,426,2018-08-09,13:23:37,0009916.340,14.7,V1,0,065,321,00010169,00000000,00000000,5
458420,248,422,2018-08-09,13:23:40,0006305.440,13.2,V1,0,025,284,00008752,00000000,00000000,1
458421,248,422,2018-08-09,13:24:38,0006285.326,13.2,V1,0,025,285,00008728,00000000,00000000,1
458422,248,424,2018-08-09,13:26:29,0006882.800,14.3,V1,0,066,297,00007838,00000000,00000000,3
458423,248,430,2018-08-09,13:27:03,0006148.067,11.7,V1,0,060,290,00008525,00000000,00000000,9
458424,248,426,2018-08-09,13:27:32,0009793.120,14.7,V1,0,065,320,00010068,00000000,00000000,5
458425,248,426,2018-08-09,13:28:30,0009743.100,14.7,V1,0,065,321,00010027,00000000,00000000,5
458426,248,425,2018-08-09,13:29:27,0005474.200,15.8,V1,0,065,270,00006580,00000000,00000000,4
458427,248,422,2018-08-09,13:29:32,0006259.350,13.2,V1,0,025,285,00008697,00000000,00000000,1
458428,248,426,2018-08-09,13:30:28,0009715.040,14.7,V1,0,065,321,00010004,00000000,00000000,5
458429,248,422,2018-08-09,13:30:31,0006236.400,13.2,V1,0,025,285,00008670,00000000,00000000,1
458430,248,423,2018-08-09,13:31:51,0007302.975,12.1,V1,0,060,290,00009962,00000000,00000000,2
458431,248,424,2018-08-09,13:33:20,0006857.080,14.3,V1,0,066,297,00007816,00000000,00000000,3
458432,248,428,2018-08-09,13:34:37,0007773.100,14.0,V1,0,060,289,00010848,00000000,00000000,7
458433,248,424,2018-08-09,13:35:17,0006826.920,14.3,V1,0,066,297,00007790,00000000,00000000,3
458434,248,423,2018-08-09,13:37:43,0007280.658,12.1,V1,0,060,291,00009935,00000000,00000000,2
458435,248,422,2018-08-09,13:39:20,0006205.800,13.2,V1,0,025,285,00008634,00000000,00000000,1
458436,248,424,2018-08-09,13:41:09,0006785.400,14.3,V1,0,066,297,00007754,00000000,00000000,3
458437,248,430,2018-08-09,13:41:44,0006090.800,11.7,V1,0,060,290,00008462,00000000,00000000,9
458438,248,422,2018-08-09,13:43:15,0006168.400,13.2,V1,0,025,285,00008590,00000000,00000000,1
458439,248,423,2018-08-09,13:43:35,0007241.360,12.1,V1,0,060,291,00009888,00000000,00000000,2
458440,248,422,2018-08-09,13:44:14,0006146.080,13.2,V1,0,025,284,00008564,00000000,00000000,1
458441,248,424,2018-08-09,13:45:04,0006687.150,14.4,V1,0,066,297,00007669,00000000,00000000,3
458442,248,425,2018-08-09,13:45:06,0005411.750,15.7,V1,0,065,270,00006524,00000000,00000000,4
458443,248,424,2018-08-09,13:46:03,0006664.150,14.3,V1,0,066,297,00007649,00000000,00000000,3
458444,248,423,2018-08-09,13:48:28,0007213.700,12.1,V1,0,060,290,00009855,00000000,00000000,2
458445,248,425,2018-08-09,13:49:59,0005363.200,15.7,V1,0,065,271,00006480,00000000,00000000,4
458446,248,422,2018-08-09,13:52:04,0006110.328,13.2,V1,0,025,284,00008522,00000000,00000000,1
458447,248,424,2018-08-09,13:53:53,0006643.450,14.4,V1,0,066,297,00007631,00000000,00000000,3
458448,248,425,2018-08-09,13:55:51,0005310.400,15.8,V1,0,065,270,00006432,00000000,00000000,4
458449,248,422,2018-08-09,13:55:59,0006072.350,13.2,V1,0,025,285,00008477,00000000,00000000,1
458450,248,427,2018-08-09,14:00:00,0009352.680,15.6,N1,0,065,269,00009443,00000000,00000000,6
458451,248,428,2018-08-09,14:00:00,0007773.100,14.0,N1,0,060,288,00010848,00000000,00000000,7
458452,248,429,2018-08-09,14:00:00,0005932.675,15.5,N1,0,066,293,00008562,00000000,00000000,8
458453,248,422,2018-08-09,14:00:00,0006067.250,13.2,N1,0,025,284,00008471,00000000,00000000,1
458454,248,423,2018-08-09,14:00:00,0007213.700,12.1,N1,0,060,290,00009855,00000000,00000000,2
458455,248,425,2018-08-09,14:00:00,0005309.300,15.8,N1,0,065,270,00006431,00000000,00000000,4
458456,248,426,2018-08-09,14:00:00,0009715.040,14.7,N1,0,065,320,00010004,00000000,00000000,5
458457,248,424,2018-08-09,14:00:44,0006644.600,14.4,N1,0,066,297,00007632,00000000,00000000,3
458458,248,422,2018-08-09,14:00:52,0006035.800,13.2,V1,0,025,285,00008434,00000000,00000000,1
458459,248,422,2018-08-09,14:01:51,0005975.220,13.2,V1,0,025,284,00008363,00000000,00000000,1
458460,248,423,2018-08-09,14:03:09,0007188.125,12.1,V1,0,060,290,00009824,00000000,00000000,2
458461,248,425,2018-08-09,14:03:40,0005278.500,15.7,V1,0,066,271,00006403,00000000,00000000,4
458462,248,430,2018-08-09,14:07:10,0005930.816,11.7,V1,0,060,291,00008286,00000000,00000000,9
458463,248,425,2018-08-09,14:09:33,0005175.100,15.8,V1,0,065,271,00006309,00000000,00000000,4
458464,248,430,2018-08-09,14:11:04,0005901.728,11.7,V1,0,060,290,00008254,00000000,00000000,9
198301,143,153,2018-08-09,13:30:00,0000633.790,16.0,N1,0,060,220,00001081,00000000,00000000,5
198302,143,154,2018-08-09,13:30:00,0007922.290,15.8,N1,0,060,220,00008603,00000000,00000000,6
198303,143,155,2018-08-09,13:30:00,0000496.640,17.3,N1,0,060,220,00000413,00000000,00000000,7
198304,143,146,2018-08-09,13:30:00,0000824.600,16.9,N1,0,060,220,00001007,00000000,00000000,1
25890,227,566,2018-08-09,13:45:07,0013923.916,9.2,N1,0,060,280,00009431,00000000,00000000,1
198305,143,147,2018-08-09,13:30:00,0005264.700,15.8,N1,0,060,220,00006406,00000000,00000000,2
198306,143,152,2018-08-09,13:30:00,0008691.640,15.6,N1,0,060,220,00009069,00000000,00000000,3
198307,143,151,2018-08-09,13:30:00,0003611.520,16.3,N1,0,060,220,00004324,00000000,00000000,4
198308,143,151,2018-08-09,13:35:59,0003595.200,16.3,V1,0,060,220,00004308,00000000,00000000,4
198309,143,147,2018-08-09,13:39:56,0005235.840,15.8,V1,0,060,220,00006380,00000000,00000000,2
198310,143,147,2018-08-09,13:50:50,0005205.870,15.8,V1,0,060,220,00006353,00000000,00000000,2
198311,143,151,2018-08-09,14:00:00,0003595.200,16.3,N1,0,060,220,00004308,00000000,00000000,4
198312,143,153,2018-08-09,14:00:00,0000633.790,16.0,N1,0,060,220,00001081,00000000,00000000,5
198313,143,154,2018-08-09,14:00:00,0007922.290,15.7,N1,0,060,220,00008603,00000000,00000000,6
198314,143,155,2018-08-09,14:00:00,0000496.640,17.3,N1,0,060,220,00000413,00000000,00000000,7
198315,143,146,2018-08-09,14:00:00,0000824.600,16.9,N1,0,060,220,00001007,00000000,00000000,1
198316,143,147,2018-08-09,14:00:00,0005191.440,15.7,N1,0,060,220,00006340,00000000,00000000,2
209599,220,400,2018-08-09,13:11:17,0041275.520,7.9,N1,0,060,292,00021284,00000000,0000.000,1
198317,143,152,2018-08-09,14:00:00,0008684.380,15.6,N1,0,060,220,00009063,00000000,00000000,3
209600,220,400,2018-08-09,13:11:17,0041275.520,7.9,V1,0,060,292,00021284,00000000,0000.000,1
198318,143,151,2018-08-09,14:04:42,0003573.890,16.2,V1,0,060,220,00004287,00000000,00000000,4
209601,220,400,2018-08-09,13:12:16,0041241.010,8.0,N1,0,060,292,00021267,00000000,0000.000,1
198319,143,154,2018-08-09,14:14:37,0007899.300,15.8,V1,0,060,220,00008584,00000000,00000000,6
198320,143,154,2018-08-09,14:15:36,0007847.400,15.8,V1,0,060,219,00008541,00000000,00000000,6
198321,143,154,2018-08-09,14:16:36,0007798.200,15.8,V1,0,060,220,00008500,00000000,00000000,6
198322,143,154,2018-08-09,14:17:35,0007746.600,15.7,V1,0,060,220,00008457,00000000,00000000,6
209602,220,400,2018-08-09,13:12:16,0041241.010,8.0,V1,0,060,292,00021267,00000000,0000.000,1
209603,220,400,2018-08-09,13:13:15,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209604,220,400,2018-08-09,13:13:15,0041232.890,8.0,V1,0,060,292,00021263,00000000,0000.000,1
209605,220,400,2018-08-09,13:14:14,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
198323,143,154,2018-08-09,14:18:35,0007696.200,15.8,V1,0,060,220,00008415,00000000,00000000,6
198324,143,154,2018-08-09,14:19:34,0007645.800,15.8,V1,0,060,220,00008373,00000000,00000000,6
209606,220,400,2018-08-09,13:14:14,0041232.890,8.0,V1,0,060,292,00021263,00000000,0000.000,1
198325,143,154,2018-08-09,14:20:34,0007600.390,15.8,V1,0,060,220,00008335,00000000,00000000,6
198326,143,151,2018-08-09,14:21:33,0003533.490,16.3,V1,0,060,220,00004247,00000000,00000000,4
198327,143,151,2018-08-09,14:22:32,0003510.260,16.3,V1,0,060,219,00004224,00000000,00000000,4
130815,429,986,2018-08-09,13:57:00,0004687.000,19.4,V1,0,060,290,00006415,00000000,0000.000,1
130816,429,986,2018-08-09,13:57:59,0004682.000,19.4,V1,0,060,290,00006410,00000000,0000.000,1
130817,429,986,2018-08-09,13:58:58,0004682.000,19.4,V1,0,060,291,00006410,00000000,0000.000,1
130818,429,989,2018-08-09,13:59:50,0006451.750,19.0,V1,0,060,291,00007610,00000000,0000.000,4
209607,220,400,2018-08-09,13:15:13,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209608,220,400,2018-08-09,13:15:13,0041232.890,8.0,V1,0,060,292,00021263,00000000,0000.000,1
209609,220,400,2018-08-09,13:16:12,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209610,220,400,2018-08-09,13:17:11,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209611,220,400,2018-08-09,13:18:09,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
130819,429,989,2018-08-09,14:00:49,0006450.575,19.0,V1,0,060,291,00007609,00000000,0000.000,4
130820,429,988,2018-08-09,14:01:46,0005597.060,18.0,N1,0,060,290,00006869,00000000,0000.000,3
130821,429,989,2018-08-09,14:01:47,0006450.575,19.1,N1,0,060,291,00007609,00000000,0000.000,4
130822,429,986,2018-08-09,14:01:54,0004670.000,19.4,V1,0,060,290,00006398,00000000,0000.000,1
130823,429,990,2018-08-09,14:02:12,0000842.654,19.5,N1,0,060,290,00001829,00000000,0000.000,5
209612,220,400,2018-08-09,13:19:08,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209613,220,400,2018-08-09,13:20:07,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209614,220,400,2018-08-09,13:21:06,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209615,220,400,2018-08-09,13:22:05,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209616,220,400,2018-08-09,13:23:04,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
130824,429,987,2018-08-09,14:02:21,0003167.000,18.5,N1,0,060,291,00004593,00000000,0000.000,2
130825,429,986,2018-08-09,14:02:53,0004669.000,19.4,N1,0,060,290,00006397,00000000,0000.000,1
130826,429,986,2018-08-09,14:02:53,0004669.000,19.4,V1,0,060,290,00006397,00000000,0000.000,1
130827,429,986,2018-08-09,14:03:52,0004667.000,19.4,V1,0,060,290,00006395,00000000,0000.000,1
130828,429,986,2018-08-09,14:04:51,0004666.000,19.4,V1,0,060,290,00006394,00000000,0000.000,1
10279,501,1087,2018-08-09,13:39:22,0010962.000,11.7,V1,0,061,295,00010962,00000000,0000.000,1
10280,501,1087,2018-08-09,13:40:21,0010958.000,11.7,V1,0,061,295,00010958,00000000,0000.000,1
10281,501,1087,2018-08-09,13:41:20,0010954.000,11.7,V1,0,061,295,00010954,00000000,0000.000,1
10282,501,1087,2018-08-09,13:42:19,0010950.000,11.7,V1,0,061,295,00010950,00000000,0000.000,1
130829,429,986,2018-08-09,14:10:44,0004659.000,19.4,V1,0,060,290,00006387,00000000,0000.000,1
130830,429,986,2018-08-09,14:11:43,0004658.000,19.4,V1,0,060,290,00006386,00000000,0000.000,1
209617,220,400,2018-08-09,13:24:03,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209618,220,400,2018-08-09,13:25:02,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209619,220,400,2018-08-09,13:26:00,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209620,220,400,2018-08-09,13:27:58,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209621,220,400,2018-08-09,13:28:57,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
10283,501,1087,2018-08-09,13:43:18,0010946.000,11.7,V1,0,061,295,00010946,00000000,0000.000,1
10284,501,1087,2018-08-09,13:44:17,0010942.000,11.8,V1,0,061,295,00010942,00000000,0000.000,1
10285,501,1087,2018-08-09,13:45:16,0010940.000,11.7,V1,0,061,295,00010940,00000000,0000.000,1
10286,501,1087,2018-08-09,13:46:14,0010937.000,11.7,V1,0,061,295,00010937,00000000,0000.000,1
10287,501,1087,2018-08-09,13:47:13,0010936.000,11.7,V1,0,061,295,00010936,00000000,0000.000,1
10288,501,1087,2018-08-09,13:48:12,0010934.000,11.8,V1,0,061,295,00010934,00000000,0000.000,1
10289,501,1087,2018-08-09,13:49:11,0010931.000,11.8,V1,0,061,295,00010931,00000000,0000.000,1
10290,501,1087,2018-08-09,13:50:10,0010929.000,11.8,V1,0,061,295,00010929,00000000,0000.000,1
10291,501,1087,2018-08-09,13:51:09,0010927.000,11.8,V1,0,061,295,00010927,00000000,0000.000,1
10292,501,1087,2018-08-09,13:52:08,0010926.000,11.8,V1,0,061,295,00010926,00000000,0000.000,1
209622,220,400,2018-08-09,13:29:56,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209623,220,400,2018-08-09,13:30:55,0041232.890,8.0,N1,0,060,292,00021263,00000000,0000.000,1
209624,220,400,2018-08-09,13:31:54,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209625,220,400,2018-08-09,13:32:53,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209626,220,400,2018-08-09,13:33:51,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
10293,501,1087,2018-08-09,13:53:07,0010924.000,11.8,V1,0,061,295,00010924,00000000,0000.000,1
10294,501,1087,2018-08-09,13:54:05,0010922.000,11.8,V1,0,061,295,00010922,00000000,0000.000,1
10295,501,1087,2018-08-09,13:56:03,0010919.000,11.8,V1,0,061,295,00010919,00000000,0000.000,1
10296,501,1087,2018-08-09,13:57:02,0010917.000,11.8,V1,0,061,295,00010917,00000000,0000.000,1
10297,501,1087,2018-08-09,13:58:01,0010915.000,11.8,V1,0,061,295,00010915,00000000,0000.000,1
10298,501,1087,2018-08-09,13:59:00,0010914.000,11.8,V1,0,061,295,00010914,00000000,0000.000,1
10299,501,1087,2018-08-09,13:59:59,0010912.000,11.8,V1,0,061,295,00010912,00000000,0000.000,1
10300,501,1087,2018-08-09,14:00:57,0010911.000,11.8,F1,0,061,295,00010911,00000000,0000.000,1
209627,220,400,2018-08-09,13:34:50,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209628,220,400,2018-08-09,13:35:49,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209629,220,400,2018-08-09,13:36:48,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209630,220,400,2018-08-09,13:37:47,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209631,220,400,2018-08-09,13:38:46,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209632,220,400,2018-08-09,13:39:45,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209633,220,400,2018-08-09,13:40:43,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209634,220,400,2018-08-09,13:41:42,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209635,220,400,2018-08-09,13:42:41,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209636,220,400,2018-08-09,13:43:40,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
110043,477,1011,2018-08-09,13:56:08,0006615.075,16.2,V1,0,060,290,00007759,00000000,0000.000,2
110044,477,1011,2018-08-09,13:57:07,0006615.075,16.2,V1,0,060,290,00007759,00000000,0000.000,2
110045,477,1011,2018-08-09,13:58:06,0006606.850,16.2,V1,0,060,290,00007752,00000000,0000.000,2
110046,477,1011,2018-08-09,13:59:04,0006606.850,16.2,V1,0,060,290,00007752,00000000,0000.000,2
110047,477,1013,2018-08-09,13:59:13,0003353.000,14.1,V1,0,066,239,00004784,00000000,0000.000,4
110048,477,1013,2018-08-09,14:01:11,0003311.000,14.1,N1,0,066,239,00004742,00000000,0000.000,4
110049,477,1013,2018-08-09,14:01:11,0003311.000,14.1,V1,0,066,239,00004742,00000000,0000.000,4
110050,477,1011,2018-08-09,14:02:01,0006606.850,16.2,N1,0,060,290,00007752,00000000,0000.000,2
110051,477,1010,2018-08-09,14:02:09,0008947.194,14.0,N1,0,066,268,00009698,00000000,0000.000,1
209637,220,400,2018-08-09,13:44:39,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209638,220,400,2018-08-09,13:45:38,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209639,220,400,2018-08-09,13:46:37,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209640,220,400,2018-08-09,13:47:36,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209641,220,400,2018-08-09,13:48:34,0041234.920,8.1,N1,0,060,292,00021264,00000000,0000.000,1
209642,220,400,2018-08-09,13:49:33,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209643,220,400,2018-08-09,13:50:32,0041234.920,8.0,N1,0,060,292,00021264,00000000,0000.000,1
209644,220,400,2018-08-09,13:51:31,0041236.950,8.0,N1,0,060,292,00021265,00000000,0000.000,1
110052,477,1013,2018-08-09,14:02:10,0003311.000,14.1,V1,0,066,239,00004742,00000000,0000.000,4
209645,220,400,2018-08-09,13:52:30,0041234.920,8.1,N1,0,060,292,00021264,00000000,0000.000,1
110053,477,1013,2018-08-09,14:03:09,0003311.000,14.1,V1,0,066,239,00004742,00000000,0000.000,4
110054,477,1013,2018-08-09,14:04:08,0003312.000,14.1,V1,0,066,239,00004743,00000000,0000.000,4
110055,477,1011,2018-08-09,14:08:53,0006589.225,16.2,V1,0,060,290,00007737,00000000,0000.000,2
110056,477,1011,2018-08-09,14:09:52,0006575.250,16.2,V1,0,060,290,00007725,00000000,0000.000,2
209646,220,400,2018-08-09,13:53:29,0041236.950,8.0,N1,0,060,292,00021265,00000000,0000.000,1
110057,477,1011,2018-08-09,14:10:51,0006572.950,16.2,V1,0,060,289,00007723,00000000,0000.000,2
209647,220,400,2018-08-09,13:54:28,0041236.950,8.0,N1,0,060,292,00021265,00000000,0000.000,1
209648,220,400,2018-08-09,13:55:26,0041236.950,8.1,N1,0,060,292,00021265,00000000,0000.000,1
209649,220,400,2018-08-09,13:56:25,0041236.950,8.0,N1,0,060,292,00021265,00000000,0000.000,1
209650,220,400,2018-08-09,13:57:24,0041236.950,8.0,N1,0,060,292,00021265,00000000,0000.000,1
209651,220,400,2018-08-09,13:58:23,0041236.950,8.1,N1,0,060,292,00021265,00000000,0000.000,1
62077,159,189,2018-08-09,13:49:49,0003744.740,18.4,V1,0,061,293,00005267,00000000,0000.000,4
62078,159,179,2018-08-09,13:50:29,0013216.400,17.8,V1,0,060,271,00013398,00000000,0000.000,1
62079,159,189,2018-08-09,13:50:48,0003742.700,18.4,V1,0,061,293,00005265,00000000,0000.000,4
62080,159,179,2018-08-09,13:52:27,0013207.000,17.7,V1,0,060,271,00013390,00000000,0000.000,1
209652,220,400,2018-08-09,13:59:22,0041236.950,8.1,N1,0,060,292,00021265,00000000,0000.000,1
209653,220,400,2018-08-09,14:00:21,0041236.950,8.1,N1,0,060,292,00021265,00000000,0000.000,1
209654,220,400,2018-08-09,14:01:20,0041236.950,8.1,N1,0,060,292,00021265,00000000,0000.000,1
209655,220,400,2018-08-09,14:02:19,0041236.950,8.0,N1,0,060,292,00021265,00000000,0000.000,1
209656,220,400,2018-08-09,14:03:17,0041236.950,8.1,N1,0,060,292,00021265,00000000,0000.000,1
62081,159,179,2018-08-09,13:53:25,0013205.800,17.7,V1,0,060,271,00013389,00000000,0000.000,1
62082,159,187,2018-08-09,13:54:18,0012499.200,17.0,V1,0,060,285,00009478,00000000,0000.000,2
62083,159,187,2018-08-09,13:55:17,0012497.425,17.0,V1,0,060,285,00009477,00000000,0000.000,2
62084,159,187,2018-08-09,13:56:15,0012492.100,17.0,V1,0,060,285,00009474,00000000,0000.000,2
62085,159,179,2018-08-09,13:56:21,0013186.600,17.8,V1,0,060,271,00013373,00000000,0000.000,1
62086,159,187,2018-08-09,13:57:14,0012478.040,17.0,V1,0,060,285,00009466,00000000,0000.000,2
62087,159,187,2018-08-09,13:58:13,0012476.300,17.0,V1,0,060,285,00009465,00000000,0000.000,2
62088,159,179,2018-08-09,13:58:19,0013186.600,17.7,V1,0,060,271,00013373,00000000,0000.000,1
62089,159,187,2018-08-09,13:59:11,0012467.600,17.0,V1,0,060,285,00009460,00000000,0000.000,2
62090,159,179,2018-08-09,13:59:17,0013186.600,17.7,V1,0,060,271,00013373,00000000,0000.000,1
209657,220,400,2018-08-09,14:04:16,0041238.980,8.1,N1,0,060,292,00021266,00000000,0000.000,1
209658,220,400,2018-08-09,14:05:15,0041236.950,8.1,N1,0,060,292,00021265,00000000,0000.000,1
209659,220,400,2018-08-09,14:06:14,0041238.980,8.1,N1,0,060,292,00021266,00000000,0000.000,1
209660,220,400,2018-08-09,14:07:13,0041238.980,8.1,N1,0,060,292,00021266,00000000,0000.000,1
209661,220,400,2018-08-09,14:08:12,0041238.980,8.1,N1,0,060,292,00021266,00000000,0000.000,1
209662,220,400,2018-08-09,14:09:11,0041238.980,8.1,N1,0,060,292,00021266,00000000,0000.000,1
209663,220,400,2018-08-09,14:10:09,0041238.980,8.1,N1,0,060,292,00021266,00000000,0000.000,1
4410,484,1037,2018-08-09,14:02:51,0023860.960,7.0,N1,0,060,268,00016682,00000000,0000.000,1
62091,159,187,2018-08-09,14:00:10,0012450.200,17.0,N1,0,060,285,00009450,00000000,0000.000,2
62092,159,187,2018-08-09,14:00:10,0012450.200,17.0,V1,0,060,285,00009450,00000000,0000.000,2
62093,159,179,2018-08-09,14:00:16,0013186.600,17.7,N1,0,060,271,00013373,00000000,0000.000,1
62094,159,179,2018-08-09,14:00:16,0013186.600,17.7,V1,0,060,271,00013373,00000000,0000.000,1
62095,159,189,2018-08-09,14:00:36,0003737.600,18.3,V1,0,061,293,00005260,00000000,0000.000,4
62096,159,187,2018-08-09,14:01:09,0012444.980,17.0,V1,0,060,285,00009447,00000000,0000.000,2
62097,159,189,2018-08-09,14:01:35,0003737.600,18.4,N1,0,061,293,00005260,00000000,0000.000,4
62098,159,187,2018-08-09,14:02:07,0012441.500,17.0,V1,0,060,284,00009445,00000000,0000.000,2
62099,159,187,2018-08-09,14:03:06,0012427.580,17.0,V1,0,060,285,00009437,00000000,0000.000,2
62100,159,187,2018-08-09,14:04:05,0012425.840,17.0,V1,0,060,285,00009436,00000000,0000.000,2
18379,434,982,2018-08-09,13:30:52,0022508.520,3.4,V1,0,061,292,00016951,00000000,0000.000,1
18380,434,982,2018-08-09,13:31:51,0022487.240,3.4,V1,0,061,291,00016937,00000000,0000.000,1
18381,434,982,2018-08-09,13:32:50,0022487.240,3.4,V1,0,061,291,00016937,00000000,0000.000,1
237237,357,768,2018-08-09,13:10:13,0009495.840,14.2,V1,0,060,332,00009584,00000000,00000000,6
237238,357,764,2018-08-09,13:12:27,0010388.740,12.5,V1,0,060,348,00010400,00000000,00000000,2
237239,357,764,2018-08-09,13:13:26,0010364.280,12.5,V1,0,060,348,00010380,00000000,00000000,2
237240,357,768,2018-08-09,13:15:07,0009474.760,14.2,V1,0,060,333,00009567,00000000,00000000,6
18382,434,982,2018-08-09,13:33:48,0022485.720,3.4,V1,0,061,291,00016936,00000000,0000.000,1
18383,434,982,2018-08-09,13:34:47,0022440.120,3.4,V1,0,061,291,00016906,00000000,0000.000,1
18384,434,982,2018-08-09,13:35:46,0022420.290,3.4,V1,0,061,291,00016893,00000000,0000.000,1
18385,434,982,2018-08-09,13:36:45,0022420.290,3.4,V1,0,061,292,00016893,00000000,0000.000,1
18386,434,982,2018-08-09,13:37:44,0022412.640,3.4,V1,0,061,291,00016888,00000000,0000.000,1
30804,431,963,2018-08-09,13:10:57,0033497.800,14.7,V1,0,060,291,00020190,00000000,0000.000,1
30805,431,963,2018-08-09,13:12:55,0033417.150,14.8,V1,0,060,292,00020141,00000000,0000.000,1
30806,431,963,2018-08-09,13:14:53,0033336.586,14.8,V1,0,060,292,00020092,00000000,0000.000,1
237241,357,764,2018-08-09,13:16:22,0010337.000,12.5,V1,0,060,348,00010358,00000000,00000000,2
237242,357,768,2018-08-09,13:17:04,0009424.260,14.2,V1,0,060,333,00009526,00000000,00000000,6
