data,target
"b""100% agree with reviewer Ron Sullivan. This is a piece of shit. Even the forced sex scene can save this piece of ... What I still can not understand about Uwe Boll, if we already know he's making bad movies, flop at the box office ... how the hell can he put on a cast like this? Ben Kingsley, Billy Zane, Michael Madsen ... damn it! Look at your risk. You already have many tips here to not do it.""",0
"b'As my title says I bought 1 set and I had 3 substitutions, none of which worked. There were deformations, fingerprints in the same DVDs and a whole host of other problems. I would not buy this set or recommend it. I recovered my money but it was a huge disappointment.'",0
"b'The only way this kind of slaughtered labor will not happen again is to vote with your dollars. This remake, which aired on A & E, is one of the worst efforts I have seen for a long time. Get the original PBS version, also available on Amazon, if you want to feel the real story or buy the book. Sometimes failure is important to learn how to be better and to stop underestimating the public. This 2002 production has a lot to teach about bankruptcy. Unfortunately, for those of us who know the original production and book, it is a useless lesson that is unbearable to watch.'",0
"b'The Crucible, based on Arthur Miller\'s drama, is a fun, if not always accurate, version of the events in the Salem village of 1692. After reading several books on the subject, I can not yet say with certainty what has led to the events that so many men and women were accused of witchcraft and so many young girls seemed afflicted. One may wonder why it was only the females of Salem, and not the males who seemed to be afflicted with screams, catatonic states, hallucinations, etc. ... In any case, one conclusion I could not draw was that of a despised woman, in this case Abigail Williams played by Winona Ryder whose advances are rejected by the married John Proctor (Daniel Day Lewis). The Proctors are also much younger in the film than they were in real life. John was sixty when he was hanged. Elizabeth would have been in her mid-40s at the time of rehearsals. Pregnancy saved her from the hangman\'s noose. The film maintains a good deal of accuracy in the treatment of the Tituba slave and his part in the whole affair, as well as accusations against some of the ""villains"" of cities like Goody Nurse and Giles Corey who was pressed to death for refusing to testify . The courtroom scenes were the most dynamic and exciting, and they recalled those vintage paintings of old books that described evidence with severe Puritan judges who pointed accusing fingers. The film also did a good job of capturing that seventeenth-century repressive setting and the costume was of the highest quality. The best interpretations for me came from those men who portrayed the various ministers and judges, in particular Bruce Davison as Reverend Parris and Paul Scofield as Judge Danforth. While not a completely accurate film, it still does a good job capturing one of the seminal events in American history. Detected by Tim Janson'",1
"b'this is the Saban version (of the fame of Power Ranger) and it is so short that another cartoon short is added to make it 30 minutes in total. Cheap is cheap, and this is a cheap rip-off on Disney.'",0
"b'This film starts quickly and quickly immerses the viewer in a very strange world with dialogues and actions that flare up and make it difficult to keep up. The important thing is to stay there and all the pieces will start to fit together. The film is based on a novel by Philip K. Dick, known for his very original imagination and who invented ideas for stories different from anyone else. This is another of those original narrative lines and takes the viewer on a wild ride. Fortunately, the pieces start to be all together and they do it with a dramatic use of the surround speakers and a lot of action on the screen. The basic premise of the film is a developed technology that allows the display of a crime before it actually happens, so the police can intervene and stop the crime before it takes place. Just as this crime prevention system is ready to go nationwide something happens that changes everything. The character of Tom Cruise, a policeman named John Anderton, is suddenly immersed in a situation that threatens his own life. Now he must use the crime prevention system called Precrime to find out the truth and find out who is outside to frame him. His quest for truth provides the foundation for this thrilling action film. I encourage the viewer to give the film an opportunity because, although at first it may seem confusing, it quickly turns into a good science fiction adventure film.'",1
"b'Some people in Germany have accused this film of trying to ""harm"" the Third Reich crimes. This could not be further from the truth, and I will explain why Bruno Ganz plays Hitler the man. Hitler is the man who loves his dog, who is kind to his secretary, who loves his friends and spits on the people he thinks he is about to betray, who tells those he cares to save even while preparing to take cyanide, to shoot and then be burned. This is a boy who, as long as you do not talk about the Jews or world domination, it would not be so difficult to live with him. However, this is still Hitler the monster. Being a vegetarian does not absolve him from being directly responsible for the death of millions or throwing the whole world into war. Hitler the two-dimensional monster is inseparable from Hitler the three-dimensional man, and it is this that reminds us every time that makes you feel sorry for him even if you know, and the film reminds you, that he was a monster. All the monsters of history - past, present and future - were and are and will be human beings. We like to imagine Hitler as a sort of inhuman monster, but he was only human. Too human. This is why this film makes people uncomfortable; reminds them that any ""man who looks like a nice fellow"" of men could turn out to be a monster if the right questions are never asked or ideas are never questioned. The warning is inconvenient: no ideologue can be trusted on face value. Not just one, ever. And / that is the true importance of this film, if ""Never again"" is having any kind of real meaning next to a slogan. If I were a history teacher, I would show this film followed by / Schindler\'s List /. Both are equally true and equally important sides of history: all this horror comes from simple human beings.'",1
"b'I absolutely adore this DVD! Along with a daily diet of 1200 calories, I have been practicing this DVD every night since May 22nd 2007 and up to now I have lost over 30 kilos and 12 inches from my life. I started easily and I worked up to follow Suzanne during the session. My back has never felt stronger and it is finally gratifying to look forward to a relaxing but rewarding exercise EVERY night. However, I would like to know what kind of Yoga Suzanne you are practicing so you can add some more difficult poses to my routine. I would also like to know, since I am counting calories, how many calories are burned during this 45-minute routine? I would also like to know if Suzanne has a Power Yoga DVD. I like being an instructor and I prefer to follow it as I become more and more flexible. Still, I highly recommend this DVD! He brought me confidence and literally lifts me up a little higher.'",1
"b'I\'ve been and still am a loyal fan of Xena and Gabrielle. Let me remind those who liked the end of something. Real life is full of sadness, misery, loss and tragedy. We watch TV and movies to escape reality. Xena was a tragic figure at the beginning of her life. He killed for little or no reason. But she saw that he was wrong. He changed his ways and fought for justice. There is no way to bring the killed back to life. But Xena repented and dedicated her life to fighting forever. He risked his life many times to save the lives of countless others. (Let those without sin cast the first stone) We need a heroine like Xena. We want to see that those in the ""white hats"" win and that the bad guys in the ""black hats"" lose. I know that reality does not work this way many times. But Xena was different. She\'s special I think it\'s more digestive, very tragic and pathetic that Xena has had to die. And if dying was not enough, beheading made my stomach turn. I own the whole series. But I will never watch the last episode again. I gave this two stars because the tragic and useless death of Xena puts a flaw in the whole series.'",0
"b'I saw it for the first time when I was in first grade (about 15 years ago ...) and still continues with me until today. I loved the animation and the storytelling and I tried (as it seems forever) to find out who made it and if it is still available. Thanks, Amazon!'",1
"b""Long ago, in a .... This film also begins with a scrolling text, pity that it takes almost five minutes. On the positive side, when the text ends, you could save yourself for about 90 minutes of distress and get out. This film will surely challenge `` Plan 9 From Outer Space '' as the worst horror film ever made. The biggest difference between the movie and the video game is the reset button. I continued to look for one in the theater. One would expect a second recitation from Tara Reid but not Christian Slater or Stephen Dorff. The love scene, if I could call it one (I do not remember scenes of love in the game) happily made the love of 1000 years. Congratulations to Uwe Boll with the continued tradition of B-Movie production. And he would have been proud.""",0
"b'I rented it because I like westerns and because Michael Madsen is an actor I like. Forget about it . In the first twenty minutes the interest was completely lost: the acting was actually well below the average for a high school production, and Madsen barely. Apparently the director, Christopher Forbes, is producing quick and amateur productions with his friends in most roles and a name known for the title. (See the review here on Amazon for ""All Hell Broke Loose"" ""Starring the late David Carradine."" I did not write it, but also summarizes this film.) The cover of this dog has a \'review\' something like `` 3:10 to Yuma riding against True Grit. \'\' If there is a `` with \'\' in making you buy or rent a movie, this package is. Save your money and review the versions of the two films instead. Actually I would be angry if the whole thing was not so funny and I hope I saved you some money here.'",0
"b""This is my favorite Christmas movie - it's not typical Christmas hype, just a great movie that everyone in the family can enjoy together. It takes place during the Second World War, the Battle of the Bulge, when a mother (Linda Hamilton) flees with her son to safety and hides in a small hut in the desert to avoid being captured by the Nazis. Soon there are both Americans and Germans invading its space to get out of the icy cold and what shines through is captivating and moving. All this takes place during the week of Christmas. Highly recommended . I have just ordered several copies for gifts. The price is right too.""",1
"b'Viola is a hemorrhage - a woman who was infected by a virus that did it and some other vampires. Society in general wants them all dead. They build a weapon played by Cameron Bright. Cameron is just a kid, but with a deadly secret. Also Cameron is a boy who has limited expressions - recites the same disturbing type without emotions that he interpreted in ""Birth"" (against Nicole Kidman) The plot of this film is confusing but sounds more or less like (the funniest) Aeon Flux - the futuristic society run by an oppressive oligarchy; a warrior woman capable of killing thousands of people thanks to deceivers and fantastic weapons. I keep giving these two stars because the special effects are great.'",0
"b""I like watching African dance and I thought it would be a great way to learn some moves and get a good workout at the same time. I'm sure this is a wonderful DVD for those who have already done African dance before or who choose on dance steps REALLY quickly. My problem was that the insultor showed the passage very briefly, started moving at full speed, and then went on to the next step without many opportunities to practice the student. I need to make a new pass 3-4 times before being ready to face the next one. The pace was the speed of light which is too bad because the moves are beautiful.""",0
"b""Lately I've watched so many movies that either make me cry or leave the theater with a disturbed feeling. In the end, when I saw this film, it made me laugh. You do not have to be a child to love the movie. I was just very happy and I had a good feeling of leaving the theater. I will buy it when it will be released on DVD.""",1
"b""This film is simply fun. He has a love story and has a mystery. He has a simple morality as Murray learns to be a sociable and caring man. Murray is at his best in comics, interpreting his minimalist style of acting with a lot of physical comedy. The film has a wonderful support of comic actors in characters that the viewer can interest. It's something that the whole family can enjoy. There are some scenes where Murray is attempting to commit suicide that could be questionable for younger children, but teenage boys will understand that he is testing the endless day's scenario and is not really suicidal.""",1
"b""This is the biggest movie of SPACE of all time, without any reasonable doubt. Tom Hanks, Kevin Bacon, Bill Paxton, Gary Sinise, Ed Harris and Kathleen Quinlan ALL give excellent performances. I really like the way they managed to make an old story exciting without taking a dramatic license. This movie really makes you feel like you're with Jim Lovell, Fred Haise and Jack Swigert in their desperate battle to stay alive in their space ship paralyzed 200,000 miles from security, or with Lovell's wife and family as they sit by and I hope for the best, or with Gene Kranz and other land crew members who control the mission, they struggle to bring them home. This is still the best film by Ron Howard as a director. Anyone wishing to see a historical adventure film should not look beyond APOLLO 13. It will make you feel good, believe me! Degree: A +""",1
"b""Among the many interpretations of this comedy that I saw on stage and on screen, this is the best - a strong statement considering the many excellent actors who were attracted to the powerful characters of Tennessee Williams (eg Katherine Hepburn and Sam Waterston). It seems that John Malkovich was born to play Tom, the artist divided between family duties and the desire to travel. The intense and percussive style of Malkovich is an ideal combination for the drama of Williams, in which the text and his poetry dominate. His interpretation in this role is the most convincing of all I've seen, and he avoids the trap of allowing Tom to become too dark and self-absorbed. Even Joanne Woodward is as perfect as Amanda, who, though deluded, narrow and even stupid, holds her family together through her unique blend of courage and despair. Karen Allen and James Naughton also capture what I think Williams must have understood in the characters Laura Wingfield and in the gentlemen caller, and the two generate true chemistry in the main scene with the glass unicorn. This is a must for anyone interested in American theater.""",1
"b""The wooden box is a bit cumbersome, but that's what matters inside, and what's inside this wooden box is a must for any Morse enthusiast. This must be one of the best television dramas that the British, or anyone else, have come up with. Colin Dexter's stories are well written and the characters adapt well to the screen thanks to the excellent acting of the late John Thaw. Morse is a character sometimes sad, but always admirable. Kevin Whately, like Lewis, often painfully naive, is the perfect support of intelligence and love for Morse's culture. The individual plots offer the usual part of twists, turns and false tricks to make you guess, but the stories are not pretentious in their complexity. If you like solid police drama with a good dose of English culture, then this series is perfect for you.""",1
"b'For a long time a fan of Irish music, I turned to a series of artists to satiate my appetite. Bing Crosby and John McCormick were succeeded by the Irish Tenors. This CD has a bit more of an American Irish theme such as ""Isle of Hope, Isle Of Tears"" and ""God Bless America"". Among the melodies there are traditional Irish songs such as ""Macushla"" and ""Croppy Boy"", along with more recent pieces, such as ""The Green Fields of France"" and ""How are the things in Glocca Morra""? ""Singing is excellent, words are understandable.I appreciate the inclusion of the lyrics of the songs contained in the cover insert.These are songs that you will want to learn, of which you will want to study the stories.I have I. Listen again and again!'",1
"b""Basically, this is a very bad old film print. If someone reads reviews on Amazon, make sure you do your homework, especially with old movies. I've been burned once. Never again .""",0
"b'This is an excellent film in German (with English subtitles). The attempt is to accurately show the waning days of the Third Reich through the eyes of Hitler\'s young secretary, Traudl Junge. Bruno Ganz (a Swiss actor) excellently interprets the unfortunate Hitler - not a parody - but a very realistic interpretation of the megalomaniac who lives in a dreamlike world of phantom divisions of the army like the ""One Thousand Year"". The Reich crumbles around him. I highly recommend it for historical accuracy and for excellent acting.'",1
"b'I vaguely remember the game to which this film was titled and was a fan of some of the old Christian Slater films, so even after learning that it was a horrible film, I decided to rent it. I have a strange fondness for bad scifi movies because it\'s fun to see how ridiculous the writing is and how bad the special effects are, not to mention all the nameless actors who are trying to pretend they can act. Unfortunately this film was not fun in any way, shape or form. Christian Slater is a good actor and the film seemed to have a decent budget for the creatures, which were animated quite well, but apart from these two points this film did not even qualify for a `` direct to Sci-fi \'\' channel publication. There was no fun at all in this movie. The story made no sense, the supporting actors were very rigid and none of the characters seemed to care about any of the other characters. At one point in the film Christian Slater mentions ""I just killed my long friend"" the same way you said ""I just poured my coffee on a pair of stained pants that I was about to throw away"". . I guess it could sum up the whole movie. The actors did not seem to care, the director did not seem to care, the editors did not seem to care, in fact the only propio that seemed to really do a decent job were the animators who animated the monsters. After seeing this ""film"", I felt very sad for Christian Slater. His career must be completely over now. I am depressed . It\'s time to look at Madagascar and cheer me up.'",0
"b""Warner Brothers still tries that when they do not care, they DO NOT CARE. It's not just a lack of extras, it's a lack of ... um ... PART OF THE FILM. Quite right ! part of the audio track has disappeared. Those elven blades that previously had their sound effects have disappeared and many creatures that use screaming when they are killed (can you blame them?) Now they die without a moan. This is a film that I would normally give a 4 or even a five-star, but WB pumped this thing without even bothering to check the sound mix, or maybe they modified it in some way incomprehensible to me. For whatever reason, it is almost preferable to buy the VHS because you will have the complete soundtrack and it probably looks just as good. And we do not even talk about the terrible cover they have stuck on the film. All in all, WB should be ashamed of their overflowing apathy - especially because we'll probably never see another edition of this film without importing it (it should be released in another country).""",0
"b'I have very little to say about this waste of time, except for the fact that it presents perhaps the worst shot of the special effects I have ever seen. See it at the end when the park owner is under the faux sabretooth statue at the top of the gift shop. WOW! Another note, sabretooth is said to be ""bulimic"" because they can not keep their food low. A) They seem quite healthy while they kill with wild abandonment, including the decapitations B) is no longer a psychological disorder of a psychological disorder rather than a physical product due to cloning? Or the sabretooth (Sabreteeth?) Are you embarrassed by the image of their body and force themselves to enter the ""binge and purge"" cycle?'",0
"b""Warning! buy the laserlight copy not that of Madacy! ! I bought the latter first, and it's terrible. The Laserlight edition & quot; save & quot; the film in full splendor. A sensitive story, based on the novel by Hemingway, directed by the romantic director par excellence, Frank Borzage. Feel the performances of both stars and an excellent support cast. A vintage experience.""",1
"b""It seems that good films inspire remakes. As for if they are & quot; inspired & quot; the remakes are always open to the question. Both versions of The Italian Job have unique features that make them interesting, but for pure acting and fun (with the exception of Ed Norton in the remake that seems to be trapped in a film he does not like), 1969 's Italian work is the my personal choice of the two. Mark Wahlberg can not hold a candle (and he is not an actor frankly) for Michael Caine in the original film. There are almost so many things that make this classic movie beat as there are seconds on a watch. The plot focuses more on the escape than the caper. This unique touch has transformed the formulate into the head. The formidable cast (including the late Noel Coward in his last screen appearance and, of all, Benny Hill!) Presents the wonderful Michael Caine in the lead. It gives a great interpretation and helps the ensemble to live up to it. The late Peter Collinson directs with energy and wit that give life to what could have been, despite the twists and turns, a routine film. Collinson is a cult director who died relatively young before he could keep his full directorial promise. I also recommend his cult psychological thriller Straight On Till Morning, which became available on DVD last year. Although it is hampered by some visual changes and conventions of the mid-'70s, Morning is more than its own with the explosions films of the time. The film is a commentary piece that presents both the original producer of the film and a number of beautiful extras. It's nice to have this minor classic finally restored to the right aspect ratio. The DVD transfer is pretty good and while the print quality varies slightly, it's really good overall.""",1
"b'I have this film to watch with my wife. I did not expect anything other than the typical teen movie starring one of the prefabricated Disney Child. Wow! Zac Efron can act! Who would have thought. This guy could become a HUGE star in the next few years and a very respected actor if he makes good career choices. Even the film was very nice. I was entertained all the time and I was not bored for even a minute. This film reminded me a lot about Back to the Future. It was not good (the BTTF is a classic), but it was a pretty good effort and a pleasant surprise.'",1
"b'This is not Christopher Reeve\'s version of Superman that we know and love, but it\'s pretty damn close. What I liked most about this version of Superman is the deeper relationship between Lois Lane and Superman and how real it is. For me, HISTORY should be as important as ""cool"" graphics, and Singer nailed it here. Lois Lane is Superman\'s love for his life, as well as Lois\'s love ... the two are inseparable. Although he left and Lois moved on to another man, love is definitely still there. Then, of course, there\'s the ongoing battle between Lex Luthor and Superman, so it\'s like having two great stories in a movie! There is an emotional chemistry in this film that is undeniable. You can actually hear what the superman is going through throughout the movie, both good and bad. I have seen this movie 5 times since its release ... I give director / writer Bryan Singer a big thumb up for a compelling, emotional and well-written story.'",1
"b'Director Jon Reiss and producer Tracy Wares take us on a world tour of graffiti in ""Bomb It"". The film is more favorable to the art of graffiti than to the detriment of this, but interviews individuals who make their mission the liberation of graffiti and graffiti on 4 continents. There is an underground current that calls into question who should decide what we look at in public spaces, a provocative question but not really the film\'s goal. `` Bomb It \'\' covers a lot of ground in the history and scope of graffiti art, but with good results, since we can see that graffiti artists are not all the same. Graffiti has evolved over time and its purpose is different in different cultures and subcultures. ""Bomb It"" begins by interviewing Cornbread, a Philadelphian whose campaign to tag everything with his moniker in 1967 could make him the first modern graffiti artist. The film avoids the ""who-did-what-first"" debate, but follows the progression from simple tagging to the more elaborate lettering that has led to the transformation of graffiti from an underclass counterculture movement into one that includes a broader artistic movement. The graffiti artists of New York in the \'70s and\' 80s talk about their exploits before the city began to aggressively clean up graffiti on public property. Other cities whose artists are present are: Paris, France; Amsterdam, Holland; London, United Kingdom; Berlin, Germany; Barcelona, \xe2\x80\x8b\xe2\x80\x8bSpain; Cape Town, South Africa; Sao Paulo, Brazil; Tokyo, Japan; and Los Angeles, USA. I have always thought of graffiti as a means of frustrated, energetic, but above all irresponsible youth, who lashes out against what they perceive as the status quo. Now I have learned that graffiti art has a different meaning in different cultures. In South Africa, graffiti was a tool for political change. In Los Angeles, he was part of the Chicano movement and took on the entrapment of a lifestyle in some circles. In some cultures, the emphasis is more on putting works of art in public spaces than on counter-culture. It is not surprising that these artists have a less contradictory relationship with the communities and the law. The fact is that graffiti and vandalism have a profound effect on the rate of serious crimes. And many of the artists interviewed present themselves as extremely important people who inflict their spleen on others, because their lives are not as they would like. On the other hand, it can not be denied that graffiti is sometimes an improvement over shabby buildings, in ruins, or that artists have talent, or that some of the opponents of graffiti are politically naval philistines. `` Bomb It \'\' provides an introduction to graffiti and its controversies showing us art, ideas and differences of opinion. The DVD (Docurama 2008): there are 3 featurette and a feature commentary. In ""Behind the Scenes"" (14 min), director Jon Reiss talks about the genesis of the project, the shooting in different countries, the editing of the film and some themes. `` Extended Time Lapse Sequences \'\' (15 min) are 3 sequences, 5 minutes each in England, Brazil and Japan, where we can see the artwork created in accelerated times. There are also ""Extended Interviews"" (26 min). The audio commentary by director Jon Reiss and producer Tracy Wares is constant and informative. They talk about what they did and did not include in the film, their intentions and more details about who and what we are seeing.'",1
"b""Well, if you have not seen it, something big is waiting for you. This is one of the funniest films ever made - surely the abbot and the cost are the best, and it's not a trivial matter. But he also has Bela Lugosi and Lon Chaney Jr. both in the roles that made them famous and both played in a totally direct way - which is one of the things that makes it so classic. This is the original classic that inspired CENTO of imitations, from the Bowery Boys to the scooby-doo. This is horror / comedy at its peak: it can not be done better. It is a fact that the legendary rock guitarist Jerry Garcia considered this his favorite movie of all time (seriously) and for good reason. For atmosphere, monsters of classic movies and hilarity this film is the best ever. in fact it deserves six stars but you can only give five. It is the Casablanca of horror / comedy. Often imitated, never duplicated.""",1
"b'This edition is NOT better than the first edition (single disc). Why should they do an ""Extra Extended"" edition and leave out the DTS audio? The original (single disk) has DTS. Is not this the real DVD, an exceptional sound and image quality? Do not waste your money, if you already have the original copy ... keep it!'",0
"b""I am an old man with bad knees. I can do almost all these exercises and hope that over time, I will be able to do them all, even if I do not know if I'll ever be able to do things that put pressure on my knees. I'm modifying those that are too much at this point. It is easy to adapt these strengthening exercises to my morning program without any fuss. And boy I can see the results.""",1
"b""This film is about a writer who teaches at a university. He keeps talking about clich\xc3\xa9s in the movies, yet this film is completely guilty of them too. The film is too predictable at the end. You might not have the thing 'girl running upstairs instead of out for security', but does she have the typical 'guess which of our 5 characters introduced during the whole movie did? 'so he could not try to be smart. So the main character finds himself receiving phone calls and receiving messages from his car by random people, asking for his help, since some psychologists have a gun at the heads of the victims ... which leads him to be the suspect no. 1, and must try to understand everything to prove his innocence. The plot is far from the original, but watchable and, as I said, predictable, so once you've seen the ending, you'll probably think of yourself that you've seen that distance of a mile. I deeply doubt that we will not ever want to see it again. A rental, or at most, at most, but it is not worth buying it.""",0
"b""I bought this title because I'm a big fan of Cary Grant but the quality of this DVD was horrible. From the opening titles to the first scene it seemed bootleg. If possible, get the same title from Columbia Classics.""",0
"b""You will not regret it ! If I had known how funny and clever this movie was, I would have taken my son to see him when he was in the theater. I'm pretty tired of the & quot; Disney Formula & quot; and this animated film has revitalized my expectations for the company. The voices are a riot from the fabulous Eartha Kitt as a hilarious villanity to his muscular companion Kronk (Patrickk & quot; Putty & Warburton) to the vague but humorous vague. Disney puts aside the sentimentalism sentimental in this film to emphasize humor and humor. A great example is the portrait of Pacha's pregnant wife at home alone with two young children who ably use her children to counteract the antagonists. Surprising and extremely funny. As trivial as it may seem, this film & quot; it works on many levels & quot; providing intelligent humor for adults with great visual effects and jokes for children. And the theme of kindness and disinterest is done with unusual delicacy, without losing the message. For the rental price these days, the cost of owning the film is not much more, especially given the number of times we see it. I am extremely satisfied with my purchase and happy to have looked beyond a premise that seemed absurd to enjoy one of the most creative films that have come from Disney for a long time.""",1
"b""I've been waiting for this movie to be republished for many years! And even though I'm happy to own it, I was so angry looking at him! I had memorized most of the lines, so even if I can not cite the entire extension of the missing footage, BOGGLES and annoys me why they removed some lines. Not only that, but the defective publisher has even dampened a scene! I do not know what problems he had with the main female character, but they must have been strict. I would like to have the director's son's address, so I could send him some hate or maybe even some roadkill in a box. If you publish a film, and this is what the fans have learned to know and love, we DO NOT DO IT ME.""",0
"b""I saw this film for the first time when I was 8 and then I saw it 50 or 60 times ... Now I'm 29 and I have not seen a better one for 21 years. I think it's the best western and also the best the best John Wayne and the best Robert Mitchum film he's ever made. The music is amazing and also the atmosphere and the action ... This is a must have western ... Worth buying ... Simply The Best ...""",1
"b'Most films speak of Christ or Paul or Joseph or Moses. This film does not only concern Jesus, the Christ, but tells the personalities of the apostles themselves. It makes the observer understand that they have the same strengths and weaknesses as the apostles. Doubt Thomas. Peter and his temperament. Matteo . James and John, the sons of Zebedee. It concerns both the apostle and the Christ. The representation of the Last Supper and what every apostle must have thought when Christ announced that one of them would betray them is extremely moving. He made all these people very real and human for me.'",1
"b'Early Hackman, REALLY at the beginning Melanie Griffith. A cohesive and provocative screenplay that will keep you in good shape for a repeated vision. Interesting photography, especially underwater shooting. With Hackman you expect an excellent acting and you will not be disappointed in any of the cast. The nude scenes are well done, not brash and fall naturally into the plot. Good, solid, well-made film. The director must be complimented.'",1
"b""It seemed like I had not even been a tabloid employee for years to keep up with Britney Spears. His antics have not only been widespread in ALL magazine covers, but also in nightly national news! Also, you do not have to be a genius to understand that half the things in those magazines did not seem right enough, though. Finally Britney shows us a little look at what it means to be the most famous celebrity in the world. Some critics say that it does not really explain everything (why exactly did you shave your head?) How did this guy take control of his life?) He touches most of the highlights, but the life of the poor girl is public Enough - can we at least allow him to keep some secrets for himself? You're probably a Britney fan if you're watching this, so I doubt I have to convince you that his music is fantastic. I highly recommend this DVD not only because it is important for fans, but it is definitely a historical video that has caused one of the greatest comebacks of all time.""",1
"b'For the outline of the plot, here\'s how we read the back of the DVD: ""Edward Carnby (Christian Slater) is a private investigator specializing in unexplained supernatural phenomena: his cases go into the dark corners of the world, in search of truth in the hidden remains of the ancient civilizations Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced - with the help of his ex-girlfriend, the archaeologist Aline Cedrac (Tara Reid) and her bitter rival, the government agent Richard Burke (Stephen Dorff), Edward is about to learn that just because you do not believe in something he does not believe I mean he can not kill you! ""According to the character of Carnby, the fear of darkness is what keeps us in life. Unfortunately, however, the fear of bad movies does not prevent us from renting them. Despite the horrible reviews, I decided to give in to the temptation to rent Alone In The Dark (I had a free rental, so I thought there was not much to lose). It was even worse than I expected ... First, the creatures that are unleashed from the depths of darkness - or whatever the holes in clich\xc3\xa9d horses are shoveled in history - are pathetic Dino della CGI beasts. Something interesting, scary or even simply ""cool"" about them? No . Only monsters generated by useless computers that fail to entertain the public in the slightest way. For two, acting is horrendous. Seeing Tara Reid on the DVD\'s headlines made me roll my eyes, but seeing her attempt to act as an archaeologist in a sci-fi action movie made me laugh. The only half-way recitation is given by Christian Slater, but it\'s still not enough to cover the rest. And for three, the film is terribly boring, with few action scenes. Oh sure, some unknown shots here and there, some flashing creatures on the screen, and a small gore is included. But real action? Very little . The small amount of action he has included is the reason I gave this two-star stinker. I hate to see a movie suffer, but it deserves it. In conclusion, do not make the same mistakes that most of these reviewers made by renting the film, knowing how terrible it must be. Just trust the ratings on this. It will save you money and time.'",0
"b""I bought it because I'm a big fan of cowboys and I thought it would be fun to learn some of the DCC routines. I have read the slightly negative reviews of other customers, but they are not in the best shape, so I thought it would be all right for me. First of all, the DVD is SHORT, about 45 minutes from start to finish. You only have a dance routine, which is divided into four parts. I was expecting some fun dance music (similar to what the cheerleaders perform), and it was a lame techno track all over the place. I also found some of the girls' voices particularly annoying. I did not feel excited or as if I had burned calories. All in all, this product was a big disappointment for me.""",0
"b""I bought the film by director Unrated of this film with great anticipation. I loved the theatrical version of Pitch Black. It's one of my favorite science fiction movies, without hands. But the Unrated Director's Cut? It's a waste of money. The additions to the film were so few and so subtle that I hardly noticed them. The Unrated part? More violence? Not greatly. More curses? More naked skin? No, none of those. And the extras? They are almost non-existent. There is nothing on this DVD that I have not seen on the first, except for some exaggeration on the sequel, and even this was very convincing. Seriously, if you already own this movie on DVD, do not waste your money on this reprint. If you do not own this movie on DVD, see if you can find the original version. At least he has theatrical trailers.""",0
"b""I can not tell a joke A bad joke is not fun, no matter who says it, but a person like me can make a good joke. A story must also be told well and, in the case of a film, shot well, to be interesting. The problem with AntiTrust is that it is a story not told or shot very well. It's beautiful to look at, but it has neither electricity nor soul. Milo [Ryan Phillippe] is a computer genius. Just out of college, he plans to start a business with friends outside a garage, just like their computer heroes did twenty years ago. They plan to make their mark in cyberspace. One day, apparently unexpectedly, Milo and his best friend are approached by Gary Winston [Tim Robbins], who wants them to come to work for his giant multinational company. It seems that Winston is about to launch a computer program that will revolutionize communications, but needs some good geeks to make it work. The friend, a young sage, decides to stick to his original plan, but Milo is sucked. Together with his girlfriend Alice [Claire Forlani], she packed up and moved to Portland, Oregon, home to the Winston Nurve Corporation. It is not long before Milo suspects that Winston will literally kill to get what he wants. Innovations in the programming of the new product always seem to happen immediately after the mysterious death of some brilliant programmer. One of the problems in the film is with some of the casting. Tim Robbins is as good as Winston, making him appear and behave as much as Bill Gates who is a bit spooky. Ryan Phillippe, however, I can not buy like any kind of genius. He did a good job in the past playing roles as a sociopath [Cruel Intentions], a psychopath [The Way of the Gun] and a boy in a party [54]. But a computer wizard? I do not think so Rachael Lee Cook is just as incredible as Lisa, a fellow programmer. Claire Forlani, who could be a star one day early, is fine like Alice, but she is a part that is well below her ability. AntiTrust belongs to the genre of paranoid thriller. This is the one in which only the hero has discovered a diabolical plot. Until the end of the film, the rest of the characters are almost always blind to the truth and tend to believe that the hero is simply stressed. The back window of Alfred Hitchcock is a classic example of this type of film. To be successful, the film must prompt the public to worry about the protagonist. It must concern him. This does not happen in AntiTrust. Milo is too bland and lame to keep our interest. It's one of those cases where, if we relate to someone, it's for the villain, Winston. At least it's smart and somehow fun. You know a movie is in trouble when we start cheering for the villico.""",0
