data,target
"b""It's a good movie . I saw him at the theater and I knew that I should have the DVD. He shows MJ as a real person with a great sense of humor and respect for his musicians and knowledge of his music. It's a great opportunity to see MJ without all the hype that has been going on for years. Highly recommended.""",1
"b""I'll admit it, the beginning of the movie was pretty good. I was interested, the game was good, and so far, the script was pretty good. But after a while, the movie became completely predictable and the script became horrible. Whatever the beginning of a plot, the writers had soon gone down and the end was completely ridiculous. The film was not satisfactory anyway; it left me with an incomplete feeling. The only thing that was up, in my opinion, was acting. The actors did a great job with the not so great script they got. My advice is to save your money and buy another movie (or rent or whatever if you see it).""",0
b'WHY CAN AN ARTIST SELL A DVD OF THIS POOR QUALITY? IT IS NOT EVEN A GOOD DVD CAMCORDER QUALITY. I DO NOT THINK THAT ERIC HAS BEEN INVOLVED WITH THIS DVD. THAT IS NOT EVEN A VERY GOOD BOOTLEG ... DVD THATS LE TO BUY ....',0
"b'The Golden Army - an army made to keep humanity in check because humanity has a problem with the consumption of everything around it. From Elvish thought and goblin design, he has the power to do things that only the desperate - or the crazy - would want. The Elven kind understands it, divides their toy and lets the army rust. Unfortunately for humanity, rust is an arbitrary word and the Golden Army is never a threat. And when powerplay begins to emerge, BPRDs are the only ones who have the skills to stop it. When I heard the source material of the film, I knew that the director / Migola knew what they were doing BUT it scared me a little. I say that because Hellboy II was creatively based on a novelty between Christopher Golden and Mike Mignola and does not really reflect Hellboy. There was a good idea and good creature characteristics, but in the end, the book was a slight disappointment. Fast forward to the book and you saw what a good director could do with something that needed a golden touch (forgive yourself). Toothpastes, Wink, the elemental, the goblin, the angel (if you want to understand this little beast and what it says more, take a look at the background of Anung A Rama and the way the beast was created history and highlights beautiful little things that a person should see on their own to truly understand everything) and all the characters in between. Fortunately, the casting has always been good, the direction is fabulous and Hellboy is described as Hellboy should be portrayed. It means that he thinks with his fist, that he is about the size of a little man and that he is not really full. a little thing called respect. Regarding what the film offered, let me just say that he had a bit of everything. The action was pretty good, the human elements (and I use the human more broadly) were fantastic, and the movie explored more what the BRPD is. They allowed viewers to shoot in each person, in their tastes and desires, and they added a new character who was oddly translating from book to film but still well translated as a character. Ron is a perfect Hellboy too, and he lets show this new album. In the part with the elemental, you can see how much it is impacted and in the fights with specific beings, you can say that he does not want to hurt them. He wants to be loved by all and understands the fate of things that ""threaten"" humanity. Del Toro added that it was one of the incredible things because it\'s one of Hellboy\'s things in the books - enough for the BPRD and he really have major problems. If you like Hellboy and want a movie on the subject, it\'s good work. I know there have been a lot of complaints here and there about certain aspects of the film, but Hellboy is a solid follow up and the fans of the novels / the first movie will have fun. If you pay close attention to details, you\'ll find all sorts of good things hidden in the background, which will allow you to take a look at what Anung Un Rama is doing as a human- demon by his own choices. You can also see potential elements that could have ramifications for the world and for all who live there - I enjoyed it too. Combine that with MUCH extra (we even get a cartoon that moves to keep ADD observers in us), and you have a second help that explores what the first movie could only build.'",1
"b""I thought I had found a jewel ... A DVD that covered the performance of one of the pioneers of metal ... the first years of one of the largest groups. Um no. Someone deliberately throws a deception on the Deep Purple DVDs that seem to suggest that you will get live performances, but all you really have are a lot of strangers who remember the band. have a terrible A / V quality. My expectations have never been high for A / V based on when they were recorded. But the big problem is that there is a lot of performance. These Critical Review series are DVDs of interviews with groups of people who might be familiar with the group. And with the performances (mostly shots taken) you get, you start screaming on TV to show the dang performers; the clips show things like the audience, the moon or the sky while the band is playing. The price of this outlet is a joke for the garbage content you get. This piece of shit is not even worth 1 dollar in my opinion for the relatively uninteresting Deep Purple items you get throughout the series. Purple Violet fans are not fooled. Go with Live In Concert 72/73 (but unfortunately mostly in black and white) and / or Live in California '74 if you liked the Coverdale / Burn years. But above all, stay away from the Add to Cart button here.""",0
"b'I thought that Doom was the worst adaptation of a video game. Uwe Boll has proven me wrong. Pathetic attempts of British accents, a horrible script and the worst performances of every actor in this movie. I never thought that no one could make Meatloaf ""feminine"". When a reviewer compared it to a porn movie, I do not agree. They are better actors with a more credible script. Now I understand why the snippets have been so cheap. They were the best parts of the movie.'",0
b'Shame on me not to read the description carefully. $ 14.95 for only a 10 minute DVD is criminal. And I fell for that.',0
"b'I really liked seeing the basic setup of the saw in real applications. I am new to the world of table saws and I find the video invaluable. I worked with many saws, but never a table saw and all the stories and horror stories made me nervous. I feel much more confident after watching this video (the second time now). I would have given it 5 stars but the DVD broke the first time I took it out of its holster - cheap plastic mounts and a really tight holster. I also bought the complete Taunton illustrated guide on the tablesaws and found both very useful.'",1
"b""I must first say this. If you're expecting a story or a hero like Spider-Man, you'll be shocked. Daredevil's director's cut is one of the best cuts I've ever seen. Not only does the plot have more substance with the addition of deleted scenes, but it also links the holes of the plot. There was also a whole plot about blind lawyer Matt Murdock (Ben Affleck) and Foggy Nelson (Jon Faverou) defending what looks like a guilty client, played by rapper Coolio of the '90s. In this cut you see more Matt Murdock, and you can See why Mark Steven Johnson chose Affleck to play blind vigilance. The first time I saw the original version, I thought Affleck was fine. But after that, I can say that Affleck was the perfect choice for Daredevil / Matt Murdock. But I must say that Collin Farrell as Bullseye steals the show. Not only did he play tea with him, but he also made Bullseye a more interesting character than in the comedy series. 13 notes that the original version a. Expect more scenes of graphic fights, and many more character swearing. In general, I must say that this cup really does justice to fans of comics. If you do not have it in your collection, buy it. This DVD also contains a good mini documentary about how directors have been reduced.""",1
"b'The fans of Denise Austin or Kathy Smith are suspicious ... ... I am a healthy hygienist of 37 years who regularly practices fitness videos and I find this video difficult. There are a lot of arm movements and keeping your arms up, which puts a lot of stress on your shoulder and neck muscles. I find myself tense and sore and I end up having a headache because of the excess of tension. I love music but I also find that choreography is hard to follow unless you have some dance knowledge. In addition, there are no instructions or recall of movements, it is essentially trying to follow Tracy while dancing in his studio.'",0
"b'Whenever a film is turned towards ""realism"", it usually opens the door to a predictable set of signifiers: portable cameras, real locations, natural lighting system, urban dialogue and tortured theatrical methods. In only two feature films, Funny Ha Ha and the new Mutual Recognition, writer and director Andrew Bujalski reconfigured the language into something much closer to reality. His aesthetic and semi-improvised dialogue has earned him frequent comparisons with John Cassavetes, but he does not care so much about acute emotion; the characters in his films are awkward and inexpressive to the point where they can not say how they feel, at least not without having to look for it first. Mutual appreciation is no more than a refinement of Funny Ha Ha, who follows a similar group of disordered girls as they struggle with relationship problems and try to give life to their lives. And yet, it\'s just as strange to watch, because Bujalski\'s stylized dialogue mark really sounds at full speed. The charismatic Justin Rice is a musician who moves to New York just after the separation puts him in a strange place because he has to play later in the week. Once in town, Rice returns with her friend Bujalski, a graduate student, and Bujalski\'s girlfriend, Rachel Clift. Meanwhile, Rice finds a champion and more in attractive university radio DJ Seung-min Lee, but runs into trouble when he brings Lee\'s brother as drummer and tries to get away from him a little. Rice and Clift meet, and a serious break in their relationship with Bujalski, but nothing in Mutual Appreciation goes according to the usual scenario. The scene in which Rice and Clift finally express their feelings for each other is the perfect example of what Bujalski does so well. you betray both of them What ends up happening between them is completely unexpected, but quite true for who they are and how most caring people would act. But such things rarely happen on screen, and Bujalski\'s willingness to follow him makes him a singular talent.'",1
"b""The DVD is tamper-proof. The image for all the movies is so washed out that you can not even tell what you're watching. The sound is only slightly better. A total waste of money, even just $ 11. I threw mine after trying to sit through 3 movies. All the movies look as bad as I've ever seen on a DVD.""",0
"b""I'm still trying to get reviews from Amazon before buying anything on the internet, but last week I surfed and found a site that offered this video and I bought it because I had already heard talk about marine videos. so was my first thought while squinting on the TV screen trying to figure out what was happening in the very poorly targeted scenes. I still do not know what they used for bait or any other relevant information from a guide to saltwater video fishing. This video was absolutely the most cruel excuse for an informative video I could have imagined! ! How dare we call? It's just an old fishing trip video with three guys and a whiny woman in the late seventies or early eighties. I would recommend high-end videos for those looking to learn the right way to fish or rig, they are worth every penny.""",0
"b'It is unexpected that I wasted so much energy by anticipating this turkey. If you are a B movie fan, then you will probably enjoy it. Plain thin, lame dialogue and special effects that they had to fly to Monty Python (indicate the blood that sprays and the flying parts of the body!). Yes ; However, you are a fan of good fiction movies, do not waste your time or money! I recently discovered they are doing a sequel! Who are they joking? ! ! The first barely paid for himself!'",0
"b""There are not many movies to re-buy just because they are now available in Blu-Ray, but it's one of them. The message of Kubrick's Vietnam War drama is more poignant when seen in all its original splendor. Do not miss your chance to experience the haunting soundtrack and immerse yourself in a forgotten period in US history. Who knew that everything was shot in England!""",1
"b'God this movie was really messy during all its duration. As the atmospheric films go well, this one is certainly a masterpiece. It is rather cold in the mood and strange atmosphere rather than friction and sudden violence. The film takes place in an old Jersey house shortly after the Second World War. Kidman Nicole embodies the owner of the house, living with her two children while waiting for her husband to come back from the war. At the beginning of the movie three servants arrive for give help.These remain the only characters who have really invested in the film.Nicole Kidman is excellent in the role, as are the two young children.Children suffer from a rare disease where they can not This causes dark scenes where the film is almost entirely placed in candlelight. To prevent children from being exposed to lights, all doors in each room must be locked and unlocked when entry. the film is spent with the openness and panic loss of these rooms, as there is a strange presence in the house. In many ways, some of these scenes are reminiscent of scenes from The Sixth Sense. the actors are beginning to reveal themselves too. This gives the film an incredibly intriguing feeling, which has made me feel comfortable all the way through. You never seem sure where this whole story leads. When they leave the house, the outside is covered with this almost surreal fog, creating a beautiful atmosphere again. It reminded me of those Basil Rathbone films Sherlock Holmes that gave me goosebumps when I was a kid. the sun will come out, if only to temporarily lift the atmosphere, to give the viewer a little respite. The rhythm accumulates as the film comes to a very, very dramatic conclusion. Beautifully shot, really gothic, brilliantly played and worth seeing.'",1
"b'This is a disappointing version, sliced \xe2\x80\x8b\xe2\x80\x8band diced from the long epic broadcast on public television several years ago. The cuts change the scenario and make it difficult to follow, especially with reference to the incredible original of more than 5 hours. This is not the original full length version.'",0
b'The fans of THE SICILIAN may like to know that the release of the British DVD (on the Momentum label) is both uncut and entirely in letterbox format!',0
"b'The box announces `` Digitally Mastered \'\', well, it\'s not like you had the choice when converting an analog video tape to DVD, because that\'s obviously what was done. old footage The quality of the image is at best mediocre, attenuated, yellowed and without contrast. You can see black dots and scratches on the image, as you would see on old N & B movies. It\'s really a DVD assembled for cheap: the ""Bonus Slideshow"" does not even work.'",0
"b""As I was born and raised in the UK, I have fond memories of growing up in the various Carry-On movies. Now that I live in the United States, I decided to do some research to see if Carry-On movies were available in NTSC format and, to my great delight, I found this movie. When I sat down and looked at her, Joy turned her back on deflation. The process of converting PAL format to NTSC format seems to have been done in a second-hand video editing workshop. The picture is fuzzy and the soundtrack whistles like a broken high-pressure steam pipe. It's a great movie, but the quality of the tape means it's almost invisible. Until someone decides to remaster these movies on DVD, I will not buy another one.""",0
"b'Do not listen to critics. If you like this film, do not miss it. The film library is beautiful and all actors well. An island for the worst of insane criminals and a mystery. What would be better? Just a delicious movie'",1
"b'For fans of American martial arts, this version is probably the only solution. Mark Dacascos is awesome as renegade Toby Wong, a man with a & quot; bio-engine & quot; attached to his heart. His improved physical abilities provide a good excuse for many exciting martial arts sequences that are as close to Jackie Chan as you would in a Western movie. Kadeem Hardison (""Dwayne Wayne"") is supportive as a comic accomplice and does a good job. Brittany Murphy (Clueless) is rather lost in her role as a wacky teenager, but runs with her equipment as far as possible (and damn it, it\'s hot when she does!). John-Pyper Ferguson should be happy not to have suffered permanent damage to the jaw for having chewed the set, but that is the film. The real stars of this film (apart from Dacascos, an impressive martial artist) the director Steve Wang, who knows the debates well, and the director of action Koichi Sakamoto, who stages several coffins. Mandatory visualization! ! ! !'",1
"b""No, wait ... it was Godzilla, Alien, Dawn of the dead, Mortal Kombat and 28 days later. My fault . But with all the strikes of the movie, I think we can all see how I made the mistake of confusing CE with CE. I was tolerant of other people's opinions in most of my reviews, but (and I apologize to those who gave it) How could we give this piece of CRAP, five-star trash film? ? ! If there was a negative scale for the evaluations, I would have given this Juno A -100! ! ! This movie has a terrible game! [...] The characters all act the same way, and they say a little too much, so much so that I think they all have mental problems. The monsters, I confess, have been well done, it's just that they look like the biproduct of a love session between Godzilla and the alien queen. Speaking of love sessions: Where does the sex scene come from? ! Tara Reid (foul-smelling actor # 1) comes in and goes to bed next to Christian Slater (foul-smelling actor # 2) and suddenly they're going to have sex! ! Sheesh! Where does this come from? ! Anyway ... this movie has a stupid plot and is very confusing. It does not mean anything. At the end of the film, normal people have finished trying to understand and laugh. The rest comes out and gives it five stars like fools. Even hot Tara Reid could not save this one. Do not even think about seeing him, you run the risk of wasting five dollars. It's probably the only time I'll say it, but do not listen to the people who gave it five stars. Honestly, they do not know what they are talking about.""",0
"b""I was disappointed when this release came out that people were negative about it without even buying it. I did not heed their warning and I bought it anyway. We live in old age. We can get complete seasons of television shows. We can get movies with hours of filming that enhance the experience. With all these good things, why should a company shorten such work? The six-hour version was already abbreviated from the nine-hour room. The nine-hour piece was abridged in a 5000-page book. It's an insult to a great job.""",0
"b'Just upstairs, with ""Planes, Trains and Automobiles"" and ""There\'s Something About Mary,"" there\'s my favorite Billy Murray comedy. `` Goundhog Day \'\'. Murray (as TV Weatherman Phil Connors) is easily the only Hollywood star in the film, as the rest of the cast is far less well known in the field. Andie MacDowell was probably better known for her modeling career in 1993 than as an actress ... she does a great job as a producer of ""Rita"". Chris Elliot did a great job in a less boring role than he was under the name of ""Larry"", the cameraman (he has evolved a lot since ""The Man Under The Stairs"" on David Letterman). The other actor who really makes an impression is the man with the recognizable face, but what is his name (Stephen Tobolowsky as life insurance salesman Ned `` Bing! \'\' Ryerson). Oh, and scooter the groundhog. As for the story, Bill Murray is stuck in the same cold day (which happens to be Groundhog Day) in Punxsutawney, PA, covering the now famous festivities. He continues to live the same day again and again. Every day he sees the same things. Every day he meets the same people ... the man in the corridor early in the morning, Doris the waitress, the mayor of the city, etc. He decides to make the most of the situation and does whatever he wants ... only because he knows he will wake up the next day and it will be the same day again. As he is tired of reliving the same day again and again, Connors is focusing on Rita. First, try to impress him. Then, trying to really take care of her. When it finally reaches it, the spell is broken and the next day appears. I classify some of Bill Murray\'s films as classic ... ""Caddyshack"", ""Stripes"", ""Scrooged"", ""What About Bob"", etc., but I put ""Groundhog Day"" at the top of the list. Easy choice for my favorite movie Bill Murray. Also an easy choice for one of my first 4-5 comedies of all time. *****'",1
"b""This is a fantastic movie, but please read other comments about acting, camera work, plot, story, etc. This review only concerns the DVD version. The DVD itself is a big disappointment. Poor transfer, no extras, no surround sound, full screen only, and no menu or chapter choice. Like other Stanley Kubrick DVDs in this white boxed series, this Full Metal Jacket is pretty much a VHS duet of the movie. I'm surprised it's not double-sided like the original commercial DVDs. Given the advancement of DVD technology on the release of this disc, it was not necessary to sell such a mediocre product, in addition to trying to incorporate as many Stanley Kubrick films as possible in a large box. before Christmas 1999. This film, The Shining, and to a lesser extent, The Clockwork Orange, all suffer from the same extremely poor DVD processing. Fortunately, soon this film will be reissued in a better DVD package, just like the needs of Goodfellas or The Shining. Until then, buy this DVD only if you are a big fan or if it is in the basket of bargains.""",0
"b'One of the most delicious films of recent years, ""Calendar Girls"", a distorted version of ""The Full Monty"", is the true story of a group of middle-aged British women who have become international celebrities when they have designed and posed for a nude fundraising calendar that has sold millions of copies worldwide. Julie Walters and Helen Mirren lead a terrific cast, with Walters as a woman whose husband dies of leukemia and Mirren as best friend who proposes the idea of \xe2\x80\x8b\xe2\x80\x8bthe calendar to honor her memory and raise money for the local hospital. . The risk for a comedy of ""feeling good"" is that it will become scathing, unpleasant or unhealthy. Fortunately, ""Calendar Girls"" offers an extremely spiritual scenario and exceptional performances from its very talented actors. Each of the ""girls"" has her own personality, so we see them not only as a group, united in this inspiring enterprise, but as individuals working on their own personal demons until the completion of the project. Women face the expected roadblocks and snafus in the form of ""shocked"" and disapproving voices in the community, but their belief in the rightness of their cause eliminates all these problems. This charming movie offers more authentic laughs than most recent comedies. ""Calendar Girls"" is comforting, touching and inspiring - and what more can you ask for a ""well-being"" film?'",1
"b""This is a fantastic movie, but please read other comments about acting, camera work, plot, story, etc. This review only concerns the DVD version. The DVD itself is a big disappointment. Poor transfer, no extras, no surround sound, full screen only, and no menu or chapter choice. Like other Stanley Kubrick DVDs in this white boxed series, this Full Metal Jacket is pretty much a VHS duet of the movie. I'm surprised it's not double-sided like the original commercial DVDs. Given the advancement of DVD technology on the release of this disc, it was not necessary to sell such a mediocre product, in addition to trying to incorporate as many Stanley Kubrick films as possible in a large box. before Christmas 1999. This film, The Shining, and to a lesser extent, The Clockwork Orange, all suffer from the same extremely poor DVD processing. Fortunately, soon this film will be reissued in a better DVD package, just like the needs of Goodfellas or The Shining. Until then, buy this DVD only if you are a big fan or if it is in the basket of bargains.""",0
b'I loved the movie. It shows how much we suffer rather than live happiness in front of us. I wish we could be brave and not follow all the rules of society. Give love a chance when we find it.',1
"b'I remember watching what happened in the 70\'s and 80\'s. However, I do not remember seeing it in the 90s or 00s in syndication. That\'s why watching this DVD was such a success ... it was like reliving moments of my childhood! The best compliment I can give this show is that young people LOVE it. I am friends with a family of 7 children and I showed them some episodes of this show. Now, every time I talk to children, they say, ""Bring what\'s going on""! \'\' and they laugh like madmen watching him. In their words, the show is ""hysterical"".'",1
"b'Let me first say that as for the quality of the image on this DVD, I would say that it is 4 stars. However, the content of this DVD compensates for the quality of the image. Not that the photo is bad, I think during the remastering, some of the clips could have been much clearer. Other than that, let me tell you it\'s a great DVD to have in your collection. Right now, this is the only place where you can find something from & quot; I like Lucy & quot; available on DVD, and this is the only place where & quot; This is Lucy & quot; can be found. If you want to relive many of your favorite Lucy moments, this is the place to go. Here you\'ll find some of the classics such as the famous Vitameatavegamin or candy factory, or even the moment Lucy and Vivian (on ""The Lucy Show"") set up the shower and sank into it as she continued to fill up. with more and more water. The great thing about this DVD is that it helps remind the viewer why Lucille Ball was / is as important as she is and probably will be in the world of television and entertainment. I hope the people of Paul Brownstein Productions will begin to release Lucille Ball\'s rarer shows, such as his 1977 special "". Lucy calls the president & quot; who reunited with many of his costars like Gale Gordon and Vivian Vance. I think that as fans, we need to let companies that own the rights to these shows know that there is a demand for them and send them the simple message ""It\'s time to open the coffers!""'",1
"b""Having seen the series originally aired in the 1970s, I waited 30 years to buy it on tape. For those of you who want the best of the Masterpiece Theater approach, with Susan Hampshire and an exceptional cast, the most magnificent music you've ever heard, a story that will keep you glued to the screen, you will NOT be disappointed. The two best series ever published by the BBC are The Foryste Saga and The Pallisers. Enjoy !""",1
"b'Watch `` The fragrance of green papaya? is like listening to a harmonious song. There is not much dialogue in this film but you will not feel bored. I appreciate the quiet, elegant and graceful mood of the film. He uses many simple melodies and close-ups in the film to reflect the mood of the characters. The visual and auditory beauty brings you comfort when you look at it. The first part of the film takes place in 1951, it is at that time that the French authority has almost ended. The French occupied Vietnam for more than 30 years before 1954. During the French administration, the Vietnamese had been influenced by the French. In the first half of the film, Mui lived in a traditional family of children. The grandmother lost her husband while she was still a teenager and she insisted on praying every morning for her husband and remaining faithful to her. The father left the house with another woman and took all the money a few times, but the mother never resented him. Instead, the grandmother blamed him for not knowing how to please his own husband. In the second half of the film, Mui moved to a musician as a servant. The musician, who is also his master, named Khuyen, was influenced by the French and knows how to play the piano. His house has been decorated in a French style, colorful and bright. Unlike the previous family, simple, antique and all in wood. Khuyen was engaged but later discovered that Mui was very attractive after getting dressed. He fell for her and after he broke up with her fiance? and married Mui. This film shows the difference between a traditional Vietnamese family and a modern Westernized family. Not only the living environment has great differences, but also the perception of relationships.'",1
"b""Missing dialogue! ! ! No kidding . If you want to be stunned by the fact that various important dialogues (worth 28 seconds) are really missing, buy this. It's actually a joke. I can not believe that this is even available. Check out (regular http address prefix, then) Blu Ray with the Optimum version. This disc must be removed from the distribution. Buyer beware! I wish I could give him less than one star ...""",0
b'I did not take care of this movie. It was the worst ever. I would not recommend this film to anyone.',0
"b'Comment: I did not expect to like this movie ... I just wanted to check the technical aspects such as ""stop motion"" and 3D qualities. This movie was so well done, with a particular attention to detail that I was blown away (in a good way). After watching the ""extras"", again, I was blown away by the tremendous amount of work needed to make one of those action-stop movies ... it\'s amazing. The story and the situations have become spooky ... (button eyes) and can be a bit intense for young children. For ""mature"" viewers ... whether you\'re watching the 3D version or the ""normal"" version, I think you\'ll have a pleasant surprise.3D Performance: The 3D was ""stellar"" on this disc. As good or better than at the theater. Most 3D Blu-ray Discs have a problem with ""Convergence"", better explained as ""Ghost Stereo"" to objects in the background. It can be as low as 2% up to about 20%. This film was absolutely perfect. This is the record I am now using for my ""gold master"" of 3D perfection. I ask now: ""If they can do such a perfect job on this movie, why not all 3D movies?"" Disc Performance: This disc worked perfectly. No aberration of any kind (audio, video, 3D or jumps).'",1
"b'I really like to use this DVD. I am 30 weeks pregnant with my second child and the feeling of calm and relaxation of workouts is great at the end of a long day with my little one! I feel very safe doing the exercises, even with my big bump, and it really made me think about my posture during pregnancy.'",1
"b""With better direction and better play, I think * Foxy Brown * could have been a great movie. As things stand now, it's pretty much a decent plot filled with distractions from a parade of terrible acts and outrageous fashion from the '70s (the latter, however, is really reason enough to see the movie Pame Grier, Despite her great impertinent attitude and confidence on the screen, she seems plagued by a terrible delivery of her lines. (Fortunately, Grier's inability to deliver is eclipsed by the terrible action of Katheryn Loder, which could have given one of the worst performances I've ever seen by an actress. seems particularly talented, the best being Juanita Brown as callgirl Claudia and Antonio Fargas as the perfectly incompetent brother of Foxy, the perpetrator.It's still a decent film, but maybe not the one you want on your list. If fashion does not appeal to you, it's worth it to see Grier's amazing action scenes and the often laughable and seemingly endless amount of random sex situations. 70s, Pam Grier or Blaxploitation is a must, otherwise rent it if you like violence and do not find Tarantino movies.""",0
"b'I was so excited when I heard that Confession of a Shopaholic was going to be a movie because I love books. Yes, the books are incredibly stupid, but I still think they are cute and funny. I missed the film in theaters and I forgot it until I went through my lists on demand tonight (yes, 2 years later)!). I knew from the trailer / movie commercials that it was going to be different (ie Becky & co being American, NY-based, etc.), but wow, I had no idea of the difference of the film. I feel that the differences really ruined the film. In the film, Luke is a total schlub, works for a magazine, and there is all that fashion magazine. None of this happens in the books, and Suzy and Tarkie get married later. It was a total shipwreck. Indulge yourself and read the books instead!'",0
"b""If you want a DVD about nature, it's the worst DVD of all time! ! ! It's about fishing and selling fish. I have been very disappointed with this DVD since I bought for my kid who loves the ocean and wanted to learn about sea turtles and fish not how to catch them and eat them!""",0
"b'Welcome to The Rileys attracted me more and more as the film progressed; At first I thought it was a little slow, but when the pace accelerated with the backdrop of New Orleans, I was rather impressed by what he had to say. The casting could not have been better; Melissa Leo gives a remarkable performance as a guilty homemaker and punishes herself for a car accident that took her daughter\'s life a long time ago; and James Gandolfini performs a masterful performance as her husband Doug who simply can not override his grief and personal demons. Choreography and cinematography enhance the film and the musical score does an excellent job of making the film even better. Lois Riley (Melissa Leo) and her husband Doug (James Gandolfini) are still very upset even though it\'s been eight years since their daughter died in a car accident. Lois has not left home since the car accident; Indeed, Lois was so depressed that she already has gravestones for her and Doug next to the grave of their deceased daughter, a fact that gives goosebumps to Doug. Doug also has a long relationship with a waitress named Vivian (Eisa Davis). However, when Vivian suddenly dies of a heart attack, Doug is very upset and always sadder. and he suffers in silence because he does not know that Lois knew about him and Vivian for quite some time now. and still be upset by Vivian\'s death (he had wanted to take him on his birthday) and feel out of place in a very different city from where he lives with his wife, Doug leaves the convention one day and walks around a strip strip where he meets a minor call girl who has several different names, including Mallory (Kristen Stewart of ""Twilight"" fame). Doug and Mallory begin an unconventional relationship; she reminds Doug of her daughter. So what does Doug do? He phones Lois to tell him that he stays in New Orleans indefinitely without giving any reason to Lois; He moves in with Mallory, paying him $ 100 a day to stay with her in his very dilapidated apartment in an abandoned house after Hurricane Katrina and Doug try desperately to grow Mallory with a combination of love and confrontation that Mallory has need. Meanwhile, Lois decides to finally leave their home after nearly eight years of indoors - she is determined to drive to New Orleans and find Doug there by calling her on her cellphone. Of course, the rest of what is happening gives us a very solid story and good entertainment. I could tell you more; but there will be no spoilers here even if it may seem to have already told you too much! Suffice it to say that the rest of the plot should hold your attention. In addition, Tiffany Coty, Tara and Lance E. Nichols, will perform very well in a very brief appearance as Hamilton \'Ham\' Watkins, another convention businessman. the film.I recommend this film for anyone interested in dramatic family drama or theater in general; and of course the fans of the actors of this film would do well to add that to their collections.'",1
"b""One Body Too Many, a 1944 black and white film, is not particularly good. BUT, it's a funny movie. It's an idiotic horror / comedy type B movie that has become the meat and potatoes of many early studios. I like this . Jack Haley is Albert Tuttle a nose for the grindstone insurance man who has an appointment with a rich old recluse. He arrives in his mansion and is seen by the butler (Bela Lugosi). He is shown in his clients' office and immediately starts his spiel in the back of a chair and smoke from a lit cigar. However, unbeknownst to Tuttle, the client is dead and in his coffin at the office. Tuttle puts his case on the closed coffin before realizing what's in the room. When he tries to go out, he can not open the door, etc. This film is filled with all imaginable clich\xc3\xa9s. But that's the fun of it. A huge scary and dark house, a willingness to read, a butler and a cook looking suspicious, a beautiful young lady in distress, a smart detective, a family of members of the deceased, murders, doors, screams and noises at night, etc. Of course, a very nervous and reluctant hero. That kind of movie would be nothing without Lyle Talbot and he's here as a family member who thinks Tim Haley has something to hide. I've had this movie for years and from time to time I dust it for look at it again because sometimes you need some harmless pleasure. (~. ~)""",0
"b""I have never been able to browse any of Chomsky's books, but this documentary is completely accessible. He has good ideas about how the media really works and what it means for our society. I have seen this film many times and it is still as relevant as when it was released. In any case, the problems mentioned by Chomsky have become more urgent today.""",1
"b""Was JK bothered by this mistake? Egad was really a disappointment, and the illusion that it was good cinema, or five stars is only on the trail of having Potter as a label. Even if Freddie Prinze Jr played Severus Snape, Potter fans around the world would give him praise. A poorly executed scenario, the CGI was a teenager, in a world now supported by the Transformers, you think they would have called Stan Wintson was having fun, it was really a first year of work at the New York Film Academy. The plot was cerebral. Rupert Grint is made of wood, plastic and insignificant. There was absolutely no character development on the part of jumpstreet, and also no suspense. We are convinced that because it's Harry Potter, it's going to be good. I'm a big fan of the book series and, of course, the books are usually better than the movies, but compared to the book, it was a real deluge. Personally, I find Branagh an actor of the superb method, he played a good Hamlet and his films are very thoughtful and distinctive, but the problem here is obvious, he was motionless and banal. the global sensation of Rowling epics? and like Augusten's Running With Scissors, respect the book. Two-star waste.""",0
"b'These are two episodes of Shirley Temple\'s Storybook drama series. IMDB lists the episodes of Babes in Toyland from 1960. It stars Angela Cartwright, Jonathan Winters, Joe Besser, Jerry Colonna and, of course, Shirley Temple. Compared to the Disney version of 61 or 62, it\'s a much smaller show. It\'s not as good as the 1930s version of Laurel and Hardy (aka March of the Wooden Soldiers). The main value of this DVD is an example of a simpler time, when television could get away with simplicity (think high school production values) sets, minimal writing and play, and call it entertainment. The scenario does not look like any version of Babes in Toyland I saw. The dancers seem to be implied, and the actors swallow shamelessly. Children actors must remember laughter at the antics and failures of adults. The segment Winnie the Pooh is a little better done with puppets Bill and Cora Baird who made the sequence ""Lonely Goatherd"" in Sound of Music. . It would be good for children to watch.'",0
"b""It was probably one of the worst movies I have ever seen, and that says a lot. This is never a good sign when the best actor in a movie comes from prostitutes hired to act, yes, you guessed it, prostitutes. Everyone seemed to just show up to win a pay check by putting on the costumes and playing with the blood geysers during the so-called action sequences. The only saving grace was the fact that it was so bad that you could not help but laugh and ask yourself, was Michael Madsen really drunk during the whole filming? If that's really true, it would largely explain how bad his performance was and if so, maybe the rest of the cast would join him quietly. so I can not really compare it to that, all I can say is that as an independent film, it was a waste of money.""",0
"b""Having worked on television for 34 years, I can tell you that this is one of the best doo-wop DVDs you will ever see. It's done with class and a great respect for talent. Congratulations to T.J. Lubinsky the producer. Having been raised in the Bronx and having lived the era of singing around the corner, I advise you to pick him up today. the performance of Little Anthony and the Imperials on & quot; Two types of people in the world & quot; worth the price alone. I played this piece again and again. All the performances are excellent - buy it - you will be a fan of TJ Lubinsky and his special admiration for what I had the chance and the privilege of living.""",1
